,date,recm,rec_price,trgt_price
0,"30 Apr, 2021",BUY,Reco Price 1100.05,Target Price 1290
1,"21 Jan, 2021",BUY,Reco Price 1036.20,Target Price 1210
2,"20 Jan, 2021",BUY,Reco Price 1051.25,Target Price 1167
3,"20 Jan, 2021",NEUTRAL,Reco Price 1051.25,Target Price 950
